timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/05/04 19:20:57.168, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:20:57.169, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:20:57.171, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:20:57.171, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:20:58.173, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:20:58.174, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:20:58.178, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:20:58.180, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:20:58.180, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:20:59.182, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:20:59.183, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:20:59.185, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:20:59.186, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:20:59.187, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:00.188, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:00.190, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:00.194, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:00.196, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:00.197, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:01.198, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:01.199, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:01.201, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:01.203, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:01.203, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:02.205, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:02.206, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:02.210, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:02.212, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:02.212, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:03.213, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:03.215, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:03.217, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:03.218, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:03.219, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:04.220, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:04.222, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:04.224, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:04.225, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:04.226, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:05.227, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:05.229, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:05.230, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:05.231, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:05.232, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:06.233, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:06.235, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:06.239, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:06.240, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:06.241, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:07.242, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:07.244, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:07.245, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:07.247, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:07.248, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:08.249, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:08.251, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:08.254, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:08.256, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:08.256, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:09.258, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:09.259, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:09.261, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:09.262, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:09.263, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:10.264, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:10.266, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:10.267, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:10.269, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:10.269, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:11.271, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:11.272, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:11.274, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:11.275, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:11.276, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:12.277, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:12.279, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:12.280, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:12.282, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:12.282, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:13.283, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:13.285, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:13.286, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:13.288, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:13.288, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:14.290, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:14.291, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:14.293, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:14.294, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:14.295, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:15.296, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:15.298, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:15.299, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:15.300, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:15.301, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:16.303, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:16.305, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:16.306, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:16.307, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:16.308, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:17.309, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:17.311, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:17.312, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:17.314, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:17.315, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:18.316, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:18.317, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:18.319, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:18.321, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:18.321, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:19.323, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:19.324, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:19.326, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:19.327, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:19.328, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:20.329, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:20.331, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:20.333, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:20.334, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:20.335, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:21.336, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:21.338, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:21.339, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:21.340, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:21.341, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:22.342, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:22.344, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:22.345, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:22.347, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:22.347, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:23.349, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:23.350, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:23.352, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:23.353, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:23.354, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:24.355, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:24.357, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:24.358, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:24.359, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:24.360, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:25.362, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:25.364, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:25.365, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:25.366, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:25.367, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:26.368, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:26.370, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:26.371, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:26.373, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:26.373, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:27.375, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:27.376, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:27.377, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:27.379, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:27.379, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:28.381, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:28.382, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:28.384, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:28.386, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:28.386, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:29.387, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:29.389, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:29.390, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:29.392, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:29.392, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:30.394, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:30.395, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:30.396, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:30.398, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:30.398, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:31.400, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:31.402, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:31.403, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:31.405, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:31.406, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:32.407, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:32.408, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:32.410, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:32.411, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:32.412, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:33.413, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:33.415, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:33.416, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:33.419, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:33.420, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:34.421, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:34.423, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:34.425, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:34.427, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:34.428, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:35.430, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:35.431, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:35.433, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:35.435, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:35.436, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:36.437, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:36.439, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:36.441, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:36.443, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:36.444, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:37.445, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:37.447, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:37.449, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:37.451, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:37.451, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:38.453, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:38.454, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:38.456, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:38.458, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:38.459, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:39.460, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:39.461, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:39.463, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:39.465, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:39.465, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:40.467, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:40.468, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:40.469, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:40.471, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:40.472, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:41.473, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:41.474, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:41.476, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:41.477, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:41.478, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:42.479, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:42.481, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:42.482, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:42.484, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:42.484, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:43.486, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:43.487, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:43.489, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:43.490, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:43.491, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:44.492, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:44.494, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:44.496, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:44.497, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:44.498, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:45.499, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:45.501, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:45.502, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:45.503, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:45.504, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:46.505, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:46.507, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:46.508, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:46.510, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:46.511, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:47.513, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:47.515, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:47.516, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:47.518, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:47.518, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:48.520, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:48.522, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:48.523, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:48.525, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:48.526, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:49.527, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:49.529, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:49.530, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:49.532, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:49.532, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:50.534, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:50.535, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:50.537, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:50.538, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:50.539, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:51.540, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:51.541, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:51.543, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:51.544, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:51.545, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:52.546, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:52.548, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:52.549, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:52.551, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:52.551, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:53.553, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:53.554, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:53.556, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:53.557, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:53.558, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:54.559, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:54.561, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:54.562, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:54.563, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:54.564, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:55.565, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:55.567, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:55.569, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:55.570, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:55.571, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:56.574, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:56.575, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:56.577, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:56.579, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:56.579, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:57.583, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:57.584, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:57.586, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:57.587, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:57.588, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:58.591, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:58.593, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:58.594, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:58.595, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:58.596, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:21:59.599, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:59.601, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:59.602, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:21:59.604, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:21:59.604, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:00.607, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:00.609, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:00.610, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:00.612, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:00.612, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:01.616, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:01.617, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:01.621, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:01.623, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:01.625, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:02.627, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:02.628, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:02.630, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:02.631, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:02.632, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:03.635, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:03.637, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:03.640, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:03.643, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:03.644, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:04.645, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:04.648, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:04.651, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:04.652, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:04.653, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:05.654, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:05.658, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:05.661, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:05.662, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:22:05.664, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:22:06.669, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:06.672, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:22:06.675, 0 %, 0 %, 13 MiB, 81920 MiB
